ID,Player,Location,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0
1970,C Munro (NZ),SENA,2013-2019,41,39,1,945,87,24.86,922,102.49,0,6,5
1971,C Overton (ENG),H,2018-2022,7,5,2,68,32,22.66,76,89.47,0,0,1
1972,C Overton (ENG),T,2018-2022,7,5,2,68,32,22.66,76,89.47,0,0,1
1973,C Overton (ENG),SENA,2018-2022,7,5,2,68,32,22.66,76,89.47,0,0,1
1974,C Pringle (NZ),H,1991-1995,26,16,11,98,22*,19.6,104,94.23,0,0,0
1975,C Pringle (NZ),A,1990-1994,22,17,5,55,12*,4.58,109,50.45,0,0,1
1976,C Pringle (NZ),N,1990-1994,16,8,3,40,34*,8,43,93.02,0,0,2
1977,C Pringle (NZ),T,1990-1995,64,41,19,193,34*,8.77,256,75.39,0,0,3
1978,C Pringle (NZ),BIS,1992-1994,6,3,2,40,34*,40,35,114.28,0,0,0
1979,C Pringle (NZ),SENA,1990-1995,52,33,15,146,22*,8.11,191,76.43,0,0,2
1980,C Sakariya (IND),A,2021-2021,1,1,1,0,0*,-,1,0,0,0,0
1981,C Sakariya (IND),T,2021-2021,1,1,1,0,0*,-,1,0,0,0,0
1982,C Sakariya (IND),BIS,2021-2021,1,1,1,0,0*,-,1,0,0,0,0
1983,C Sharma (IND),H,1983-1994,29,16,7,228,101*,25.33,261,87.35,1,0,2
1984,C Sharma (IND),A,1984-1992,20,12,6,134,22,22.33,147,91.15,0,0,1
1985,C Sharma (IND),N,1984-1989,16,7,3,94,38*,23.5,96,97.91,0,0,0
1986,C Sharma (IND),T,1983-1994,65,35,16,456,101*,24,504,90.47,1,0,3
1987,C Sharma (IND),BIS,1983-1994,32,17,7,236,101*,23.6,266,88.72,1,0,2
1988,C Sharma (IND),SENA,1985-1992,17,10,5,147,38*,29.4,147,100,0,0,1
1989,C Viljoen (NAM),H,2019-2019,1,1,1,17,17*,-,11,154.54,0,0,0
1990,C Viljoen (NAM),A,2019-2019,1,1,0,2,2,2,12,16.66,0,0,0
1991,C Viljoen (NAM),T,2019-2019,2,2,1,19,17*,19,23,82.6,0,0,0
1992,C White (ENG),H,2000-2000,6,3,0,50,21,16.66,84,59.52,0,0,0
1993,C White (ENG),A,1994-2002,32,29,4,356,57*,14.24,650,54.76,0,1,9
1994,C White (ENG),N,1996-2003,13,9,1,162,48,20.25,194,83.5,0,0,0
1995,C White (ENG),T,1994-2003,51,41,5,568,57*,15.77,928,61.2,0,1,9
1996,C White (ENG),BIS,1996-2001,4,4,0,17,13,4.25,32,53.12,0,0,2
1997,C White (ENG),SENA,1994-2003,36,28,3,491,57*,19.64,769,63.84,0,1,3
1998,C Zhuwao (ZIM),H,2018-2018,5,5,0,83,45,16.6,58,143.1,0,0,2
1999,C Zhuwao (ZIM),A,2018-2018,3,3,0,55,35,18.33,54,101.85,0,0,1
2000,C Zhuwao (ZIM),N,2008-2008,1,1,0,16,16,16,20,80,0,0,0
2001,C Zhuwao (ZIM),T,2008-2018,9,9,0,154,45,17.11,132,116.66,0,0,3
2002,C Zhuwao (ZIM),BIS,2018-2018,3,3,0,55,35,18.33,54,101.85,0,0,1
2003,CA Best (WI),H,1986-1990,9,8,2,227,100,37.83,290,78.27,1,1,0
2004,CA Best (WI),A,1989-1992,6,6,0,77,30,12.83,141,54.6,0,0,1
2005,CA Best (WI),N,1987-1992,9,9,2,169,53*,24.14,259,65.25,0,1,1
2006,CA Best (WI),T,1986-1992,24,23,4,473,100,24.89,690,68.55,1,2,2
2007,CA Best (WI),BIS,1989-1989,3,3,0,19,13,6.33,54,35.18,0,0,1
2008,CA Best (WI),SENA,1991-1992,4,4,1,73,30,24.33,79,92.4,0,0,0
2009,CA Ingram (SA),H,2010-2013,17,15,1,468,124,33.42,576,81.25,2,1,2
2010,CA Ingram (SA),A,2013-2013,3,3,0,82,82,27.33,113,72.56,0,1,2
2011,CA Ingram (SA),N,2010-2013,11,11,2,293,100,32.55,335,87.46,1,1,1
2012,CA Ingram (SA),T,2010-2013,31,29,3,843,124,32.42,1024,82.32,3,3,5
2013,CA Ingram (SA),BIS,2011-2013,2,2,0,46,46,23,44,104.54,0,0,1
2014,CA Ingram (SA),SENA,2010-2013,21,19,1,567,124,31.5,694,81.7,2,2,3
2015,CA Lynn (AUS),H,2017-2018,4,4,0,75,44,18.75,89,84.26,0,0,1
2016,CA Lynn (AUS),T,2017-2018,4,4,0,75,44,18.75,89,84.26,0,0,1
2017,CA Lynn (AUS),SENA,2017-2018,4,4,0,75,44,18.75,89,84.26,0,0,1
2018,CA Marshall (CAN),A,1979-1979,1,1,0,2,2,2,7,28.57,0,0,0
2019,CA Marshall (CAN),N,1979-1979,1,1,0,8,8,8,34,23.52,0,0,0
2020,CA Marshall (CAN),T,1979-1979,2,2,0,10,8,5,41,24.39,0,0,0
2021,CA Marshall (CAN),SENA,1979-1979,2,2,0,10,8,5,41,24.39,0,0,0
2022,CA Pujara (IND),A,2013-2014,5,5,0,51,27,10.2,130,39.23,0,0,2
2023,CA Pujara (IND),T,2013-2014,5,5,0,51,27,10.2,130,39.23,0,0,2
2024,CA Pujara (IND),BIS,2014-2014,3,3,0,38,27,12.66,102,37.25,0,0,1
2025,CA Reid (USA),N,2004-2004,2,2,0,8,6,4,17,47.05,0,0,0
2026,CA Reid (USA),T,2004-2004,2,2,0,8,6,4,17,47.05,0,0,0
2027,CA Reid (USA),SENA,2004-2004,2,2,0,8,6,4,17,47.05,0,0,0
2028,CA Soper (PNG),H,2017-2022,5,5,0,59,21,11.8,97,60.82,0,0,1
2029,CA Soper (PNG),A,2016-2023,20,18,5,188,28,14.46,359,52.36,0,0,1
2030,CA Soper (PNG),N,2017-2023,31,31,11,504,46*,25.2,859,58.67,0,0,1
2031,CA Soper (PNG),T,2016-2023,56,54,16,751,46*,19.76,1315,57.11,0,0,3
2032,CA Walsh (WI),H,1986-1999,50,15,7,28,6*,3.5,51,54.9,0,0,1
2033,CA Walsh (WI),A,1985-2000,74,34,14,206,30,10.3,250,82.4,0,0,5
2034,CA Walsh (WI),N,1985-1999,81,30,12,87,14,4.83,150,58,0,0,5
2035,CA Walsh (WI),T,1985-2000,205,79,33,321,30,6.97,451,71.17,0,0,11
2036,CA Walsh (WI),BIS,1987-1996,35,16,6,90,30,9,91,98.9,0,0,3
2037,CA Walsh (WI),SENA,1985-2000,70,35,16,158,29*,8.31,239,66.1,0,0,6
2038,CA Young (IRE),H,2014-2022,14,9,4,32,11*,6.4,36,88.88,0,0,2
2039,CA Young (IRE),A,2015-2022,16,9,4,33,11,6.6,53,62.26,0,0,2
2040,CA Young (IRE),N,2015-2021,6,4,2,17,12*,8.5,21,80.95,0,0,1
2041,CA Young (IRE),T,2014-2022,36,22,10,82,12*,6.83,110,74.54,0,0,5
2042,CA Young (IRE),SENA,2016-2020,4,3,1,13,11,6.5,25,52,0,0,1
2043,CAH Stevenson (USA),H,2022-2022,5,5,2,37,16*,12.33,48,77.08,0,0,0
2044,CAH Stevenson (USA),A,2019-2022,7,7,1,38,19,6.33,82,46.34,0,0,0
2045,CAH Stevenson (USA),N,2019-2022,6,6,2,66,34*,16.5,81,81.48,0,0,3
2046,CAH Stevenson (USA),T,2019-2022,18,18,5,141,34*,10.84,211,66.82,0,0,3
2047,CAK Rajitha (SL),H,2018-2022,8,3,2,9,8,9,6,150,0,0,0
2048,CAK Rajitha (SL),A,2019-2023,8,7,4,53,17*,17.66,110,48.18,0,0,1
2049,CAK Rajitha (SL),N,2019-2019,2,-,-,-,-,-,-,-,-,-,-
2050,CAK Rajitha (SL),T,2018-2023,18,10,6,62,17*,15.5,116,53.44,0,0,1
2051,CAK Rajitha (SL),BIS,2018-2023,11,6,5,48,17*,48,65,73.84,0,0,0
2052,CAK Rajitha (SL),SENA,2019-2023,7,4,1,14,9,4.66,51,27.45,0,0,1
2053,CAK Walton (WI),H,2017-2017,3,3,0,36,19,12,52,69.23,0,0,0
2054,CAK Walton (WI),A,2014-2017,4,3,0,17,17,5.66,31,54.83,0,0,2
2055,CAK Walton (WI),N,2009-2009,2,2,0,0,0,0,3,0,0,0,2
2056,CAK Walton (WI),T,2009-2017,9,8,0,53,19,6.62,86,61.62,0,0,4
2057,CAK Walton (WI),SENA,2009-2017,6,5,0,17,17,3.4,34,50,0,0,4
2058,CB Lambert (USA),SENA,2004-2004,1,1,0,39,39,39,84,46.42,0,0,0
2059,CB Lambert (USA/WI),N,1991-2004,6,6,0,130,66,21.66,237,54.85,0,1,1
2060,CB Lambert (USA/WI),T,1990-2004,12,12,0,407,119,33.91,540,75.37,1,2,1
2061,CB Lambert (WI),H,1990-1998,6,6,0,277,119,46.16,303,91.41,1,1,0
2062,CB Lambert (WI),BIS,1998-1998,1,1,0,7,7,7,12,58.33,0,0,0
2063,CB Mpofu (ZIM),H,2004-2019,40,16,5,24,6,2.18,78,30.76,0,0,3
2064,CB Mpofu (ZIM),A,2005-2020,38,21,15,27,9*,4.5,106,25.47,0,0,3
2065,CB Mpofu (ZIM),N,2007-2011,6,4,1,6,3*,2,26,23.07,0,0,1
2066,CB Mpofu (ZIM),T,2004-2020,84,41,21,57,9*,2.85,210,27.14,0,0,7
2067,CB Mpofu (ZIM),BIS,2005-2020,21,14,9,25,9*,5,89,28.08,0,0,1
2068,CB Mpofu (ZIM),SENA,2005-2010,6,2,2,2,1*,-,17,11.76,0,0,0
2069,CB Sole (SCOT),H,2016-2022,9,4,0,10,4,2.5,20,50,0,0,0
2070,CB Sole (SCOT),A,2017-2023,7,4,0,25,15,6.25,27,92.59,0,0,0
2071,CB Sole (SCOT),N,2017-2022,7,3,1,12,7,6,16,75,0,0,0
2072,CB Sole (SCOT),T,2016-2023,23,11,1,47,15,4.7,63,74.6,0,0,0
2073,CB Wishart (ZIM),H,1998-2005,28,24,3,746,172*,35.52,980,76.12,2,2,1
2074,CB Wishart (ZIM),A,1996-2002,33,31,4,548,79*,20.29,780,70.25,0,2,2
2075,CB Wishart (ZIM),N,1996-2003,29,27,1,425,53,16.34,676,62.86,0,1,5
2076,CB Wishart (ZIM),T,1996-2005,90,82,8,1719,172*,23.22,2436,70.56,2,5,8
2077,CB Wishart (ZIM),BIS,1996-2002,19,19,4,401,79*,26.73,489,82,0,3,1
2078,CB Wishart (ZIM),SENA,1997-2003,14,14,0,249,43,17.78,428,58.17,0,0,2
2079,CBRLS Kumara (SL),H,2017-2022,10,4,3,10,7*,10,24,41.66,0,0,0
2080,CBRLS Kumara (SL),A,2017-2023,9,7,2,26,10,5.2,59,44.06,0,0,1
2081,CBRLS Kumara (SL),T,2017-2023,19,11,5,36,10,6,83,43.37,0,0,1
2082,CBRLS Kumara (SL),BIS,2017-2023,12,6,3,19,9,6.33,45,42.22,0,0,1
2083,CBRLS Kumara (SL),SENA,2017-2023,5,4,2,16,10,8,30,53.33,0,0,0
2084,CC Henry (CAN),N,1979-1979,2,2,1,6,5,6,14,42.85,0,0,0
2085,CC Henry (CAN),T,1979-1979,2,2,1,6,5,6,14,42.85,0,0,0
2086,CC Henry (CAN),SENA,1979-1979,2,2,1,6,5,6,14,42.85,0,0,0
2087,CC Lewis (ENG),H,1990-1998,20,14,7,133,29*,19,164,81.09,0,0,1
2088,CC Lewis (ENG),A,1990-1994,22,17,5,147,25,12.25,213,69.01,0,0,3
2089,CC Lewis (ENG),N,1990-1992,11,9,2,94,33,13.42,82,114.63,0,0,2
2090,CC Lewis (ENG),T,1990-1998,53,40,14,374,33,14.38,459,81.48,0,0,6
2091,CC Lewis (ENG),BIS,1993-1993,8,8,3,99,25,19.8,117,84.61,0,0,0
2092,CC Lewis (ENG),SENA,1990-1998,37,27,9,247,33,13.72,295,83.72,0,0,5
2093,CD Collymore (WI),H,2001-2007,40,18,8,46,12*,4.6,97,47.42,0,0,4
2094,CD Collymore (WI),A,2000-2006,26,8,4,25,12*,6.25,55,45.45,0,0,1
2095,CD Collymore (WI),N,1999-2006,18,9,5,33,13*,8.25,109,30.27,0,0,3
2096,CD Collymore (WI),T,1999-2007,84,35,17,104,13*,5.77,261,39.84,0,0,8
2097,CD Collymore (WI),BIS,2001-2006,14,6,4,19,8*,9.5,45,42.22,0,0,1
2098,CD Collymore (WI),SENA,2000-2004,11,3,2,12,12*,12,24,50,0,0,1
2099,CD Cumming (NZ),H,2004-2005,7,7,1,103,45*,17.16,180,57.22,0,0,1
2100,CD Cumming (NZ),A,2003-2009,6,6,0,58,25,9.66,121,47.93,0,0,2
2101,CD Cumming (NZ),T,2003-2009,13,13,1,161,45*,13.41,301,53.48,0,0,3
2102,CD Cumming (NZ),SENA,2004-2009,8,8,1,103,45*,14.71,186,55.37,0,0,2
2103,CD de Lange (SCOT),H,2016-2017,8,5,2,65,26*,21.66,96,67.7,0,0,0
2104,CD de Lange (SCOT),A,2017-2017,2,2,0,3,2,1.5,8,37.5,0,0,0
2105,CD de Lange (SCOT),N,2017-2017,3,3,2,55,20*,55,96,57.29,0,0,0
2106,CD de Lange (SCOT),T,2016-2017,13,10,4,123,26*,20.5,200,61.5,0,0,0
2107,CD McMillan (NZ),H,1998-2007,72,64,8,1687,117,30.12,2164,77.95,2,10,3
2108,CD McMillan (NZ),A,1997-2007,54,51,5,1349,105,29.32,1722,78.33,1,7,2
2109,CD McMillan (NZ),N,1997-2007,71,68,3,1671,86,25.7,2312,72.27,0,11,4
2110,CD McMillan (NZ),T,1997-2007,197,183,16,4707,117,28.18,6198,75.94,3,28,9
2111,CD McMillan (NZ),BIS,1997-2004,22,21,1,430,82*,21.5,655,65.64,0,1,3
2112,CD McMillan (NZ),SENA,1997-2007,129,117,11,2867,117,27.04,3768,76.08,2,17,5
2113,CD Wallace (SCOT),H,2012-2022,19,17,1,432,58,27,440,98.18,0,3,0
2114,CD Wallace (SCOT),A,2017-2018,4,4,0,30,13,7.5,41,73.17,0,0,1
2115,CD Wallace (SCOT),N,2017-2018,9,7,0,112,53,16,149,75.16,0,1,0
2116,CD Wallace (SCOT),T,2012-2022,32,28,1,574,58,21.25,630,91.11,0,4,1
2117,CE Bulfin (NZ),H,1999-1999,3,2,1,9,7*,9,8,112.5,0,0,0
2118,CE Bulfin (NZ),A,1999-1999,1,-,-,-,-,-,-,-,-,-,-
2119,CE Bulfin (NZ),T,1999-1999,4,2,1,9,7*,9,8,112.5,0,0,0
2120,CE Bulfin (NZ),SENA,1999-1999,3,2,1,9,7*,9,8,112.5,0,0,0
2121,CE Cuffy (WI),H,2001-2002,14,7,3,14,7,3.5,22,63.63,0,0,2
2122,CE Cuffy (WI),A,1994-2002,16,7,3,39,17*,9.75,64,60.93,0,0,1
2123,CE Cuffy (WI),N,1994-2002,11,8,2,9,4,1.5,39,23.07,0,0,2
2124,CE Cuffy (WI),T,1994-2002,41,22,8,62,17*,4.42,125,49.6,0,0,5
2125,CE Cuffy (WI),BIS,1994-2002,13,6,3,21,17*,7,33,63.63,0,0,1
2126,CE Cuffy (WI),SENA,1997-2001,9,7,2,25,13,5,64,39.06,0,0,1
2127,CE Eksteen (SA),H,1994-1994,2,-,-,-,-,-,-,-,-,-,-
2128,CE Eksteen (SA),A,1991-1994,3,1,1,6,6*,-,23,26.08,0,0,0
2129,CE Eksteen (SA),N,1994-1994,1,1,1,0,0*,-,2,0,0,0,0
2130,CE Eksteen (SA),T,1991-1994,6,2,2,6,6*,-,25,24,0,0,0
2131,CE Eksteen (SA),BIS,1991-1991,1,1,1,6,6*,-,23,26.08,0,0,0
2132,CE Eksteen (SA),SENA,1994-1994,2,-,-,-,-,-,-,-,-,-,-
2133,CE McConchie (NZ),A,2023-2023,3,3,1,98,64*,49,84,116.66,0,1,0
2134,CE McConchie (NZ),T,2023-2023,3,3,1,98,64*,49,84,116.66,0,1,0
2135,CEB Rice (SA),A,1991-1991,3,2,0,26,14,13,37,70.27,0,0,0
2136,CEB Rice (SA),T,1991-1991,3,2,0,26,14,13,37,70.27,0,0,0
2137,CEB Rice (SA),BIS,1991-1991,3,2,0,26,14,13,37,70.27,0,0,0
2138,CEH Croft (WI),H,1977-1981,4,2,2,7,5*,-,13,53.84,0,0,0
2139,CEH Croft (WI),A,1979-1981,8,3,2,8,8,8,22,36.36,0,0,0
2140,CEH Croft (WI),N,1979-1981,7,1,0,3,3,3,3,100,0,0,0
2141,CEH Croft (WI),T,1977-1981,19,6,4,18,8,9,38,47.36,0,0,0
2142,CEH Croft (WI),SENA,1979-1981,12,4,2,11,8,5.5,25,44,0,0,0
2143,CEL Ambrose (WI),H,1988-2000,52,21,6,152,23,10.13,190,80,0,0,3
2144,CEL Ambrose (WI),A,1988-1999,61,39,16,284,23,12.34,462,61.47,0,0,3
2145,CEL Ambrose (WI),N,1988-1999,63,36,14,203,31*,9.22,333,60.96,0,0,7
2146,CEL Ambrose (WI),T,1988-2000,176,96,36,639,31*,10.65,985,64.87,0,0,13
2147,CEL Ambrose (WI),BIS,1989-1999,21,9,3,23,8,3.83,47,48.93,0,0,2
2148,CEL Ambrose (WI),SENA,1988-1999,77,51,20,407,31*,13.12,656,62.04,0,0,5
2149,CEL Stuart (WI),A,2001-2001,4,1,1,3,3*,-,13,23.07,0,0,0
2150,CEL Stuart (WI),N,2001-2001,1,-,-,-,-,-,-,-,-,-,-
2151,CEL Stuart (WI),T,2001-2001,5,1,1,3,3*,-,13,23.07,0,0,0
2152,CEL Stuart (WI),SENA,2001-2001,1,1,1,3,3*,-,13,23.07,0,0,0
2153,CEW Silverwood (ENG),H,1997-1997,1,-,-,-,-,-,-,-,-,-,-
2154,CEW Silverwood (ENG),A,1996-2001,6,4,0,17,12,4.25,34,50,0,0,1
2155,CEW Silverwood (ENG),T,1996-2001,7,4,0,17,12,4.25,34,50,0,0,1
2156,CEW Silverwood (ENG),SENA,1997-1997,3,2,0,16,12,8,19,84.21,0,0,0
2157,CG Greenidge (WI),H,1977-1991,30,30,3,1019,117,37.74,1522,66.95,1,7,1
2158,CG Greenidge (WI),A,1975-1991,57,56,3,2142,133*,40.41,3342,64.09,5,9,0
2159,CG Greenidge (WI),N,1975-1989,41,41,7,1973,110*,58.02,3044,64.81,5,15,2
2160,CG Greenidge (WI),T,1975-1991,128,127,13,5134,133*,45.03,7908,64.92,11,31,3
2161,CG Greenidge (WI),BIS,1983-1988,9,8,1,517,115,73.85,688,75.14,1,3,0
2162,CG Greenidge (WI),SENA,1975-1991,75,75,6,3058,133*,44.31,4818,63.47,8,17,1
2163,CG Rackemann (AUS),H,1983-1991,35,11,3,18,9*,2.25,42,42.85,0,0,5
2164,CG Rackemann (AUS),A,1984-1990,13,5,3,10,6,5,25,40,0,0,0
2165,CG Rackemann (AUS),N,1990-1990,4,2,0,6,6,3,10,60,0,0,1
2166,CG Rackemann (AUS),T,1983-1991,52,18,6,34,9*,2.83,77,44.15,0,0,6
2167,CG Rackemann (AUS),BIS,1984-1984,5,1,0,2,2,2,8,25,0,0,0
2168,CG Rackemann (AUS),SENA,1983-1991,42,15,5,32,9*,3.2,63,50.79,0,0,5
2169,CG Williams (NAM),H,2019-2021,3,3,0,83,38,27.66,109,76.14,0,0,0
2170,CG Williams (NAM),A,2019-2022,6,6,1,253,129*,50.6,290,87.24,1,1,0
2171,CG Williams (NAM),N,2019-2022,9,9,1,152,36*,19,251,60.55,0,0,1
2172,CG Williams (NAM),T,2019-2022,18,18,2,488,129*,30.5,650,75.07,1,1,1
2173,CH Gayle (ICC/WI),A,2000-2019,103,101,10,3462,153*,38.04,3942,87.82,10,16,9
2174,CH Gayle (ICC/WI),N,1999-2019,78,76,4,2801,215,38.9,3212,87.2,8,13,10
2175,CH Gayle (ICC/WI),T,1999-2019,301,294,17,10480,215,37.83,12019,87.19,25,54,25
2176,CH Gayle (ICC/WI),SENA,2000-2019,90,87,5,2643,215,32.23,3118,84.76,5,11,8
2177,CH Gayle (WI),H,2000-2019,120,117,3,4217,162,36.99,4865,86.68,7,25,6
2178,CH Gayle (WI),BIS,2001-2013,43,43,3,1654,140,41.35,1905,86.82,6,6,5
2179,CH Lloyd (WI),H,1977-1984,7,6,3,114,45*,38,167,68.26,0,0,0
2180,CH Lloyd (WI),A,1973-1985,45,39,10,1154,80*,39.79,1426,80.92,0,7,1
2181,CH Lloyd (WI),N,1975-1985,35,24,6,709,102,39.38,841,84.3,1,4,0
2182,CH Lloyd (WI),T,1973-1985,87,69,19,1977,102,39.54,2434,81.22,1,11,1
2183,CH Lloyd (WI),BIS,1983-1983,4,3,1,61,31,30.5,43,141.86,0,0,0
2184,CH Lloyd (WI),SENA,1973-1985,73,57,14,1779,102,41.37,2183,81.49,1,11,1
2185,CH Lonsdale (BMUDA),A,2007-2007,1,1,0,4,4,4,28,14.28,0,0,0
2186,CH Lonsdale (BMUDA),T,2007-2007,1,1,0,4,4,4,28,14.28,0,0,0
2187,CH Morris (SA),H,2016-2018,12,7,1,160,62,26.66,133,120.3,0,1,0
2188,CH Morris (SA),A,2013-2017,16,12,2,180,40,18,197,91.37,0,0,0
2189,CH Morris (SA),N,2013-2019,14,8,1,127,42,18.14,135,94.07,0,0,0
2190,CH Morris (SA),T,2013-2019,42,27,4,467,62,20.3,465,100.43,0,1,0
2191,CH Morris (SA),BIS,2013-2015,5,3,1,30,12,15,48,62.5,0,0,0
2192,CH Morris (SA),SENA,2013-2019,33,21,3,381,62,21.16,351,108.54,0,1,0
2193,Chirag Suri (UAE),H,2019-2023,16,16,0,348,103,21.75,544,63.97,1,2,3
2194,Chirag Suri (UAE),A,2019-2022,11,11,0,345,115,31.36,502,68.72,1,1,0
2195,Chirag Suri (UAE),N,2018-2022,10,10,0,253,69,25.3,460,55,0,2,1
2196,Chirag Suri (UAE),T,2018-2023,37,37,0,946,115,25.56,1506,62.81,2,5,4
2197,CI Dunusinghe (SL),N,1995-1995,1,1,0,1,1,1,1,100,0,0,0
2198,CI Dunusinghe (SL),T,1995-1995,1,1,0,1,1,1,1,100,0,0,0
2199,CJ Adams (ENG),H,1998-1998,2,2,0,28,25,14,61,45.9,0,0,0
2200,CJ Adams (ENG),A,2000-2000,2,1,0,42,42,42,69,60.86,0,0,0
2201,CJ Adams (ENG),N,2000-2000,1,1,0,1,1,1,14,7.14,0,0,0
2202,CJ Adams (ENG),T,1998-2000,5,4,0,71,42,17.75,144,49.3,0,0,0
2203,CJ Adams (ENG),SENA,1998-2000,5,4,0,71,42,17.75,144,49.3,0,0,0
2204,CJ Anderson (NZ),H,2013-2016,31,28,5,850,131*,36.95,738,115.17,1,4,1
2205,CJ Anderson (NZ),A,2013-2017,12,11,0,175,46,15.9,198,88.38,0,0,2
2206,CJ Anderson (NZ),N,2014-2017,6,6,0,84,24,14,84,100,0,0,1
2207,CJ Anderson (NZ),T,2013-2017,49,45,5,1109,131*,27.72,1020,108.72,1,4,4
2208,CJ Anderson (NZ),BIS,2013-2016,8,7,0,115,46,16.42,133,86.46,0,0,1
2209,CJ Anderson (NZ),SENA,2013-2017,36,33,5,898,131*,32.07,785,114.39,1,4,3
2210,CJ Bowes (NZ),H,2023-2023,2,2,0,15,14,7.5,20,75,0,0,0
2211,CJ Bowes (NZ),A,2023-2023,2,2,0,69,51,34.5,77,89.61,0,1,0
2212,CJ Bowes (NZ),T,2023-2023,4,4,0,84,51,21,97,86.59,0,1,0
2213,CJ Bowes (NZ),SENA,2023-2023,2,2,0,15,14,7.5,20,75,0,0,0
2214,CJ Chibhabha (ZIM),H,2005-2023,50,50,0,1225,90,24.5,1897,64.57,0,9,2
2215,CJ Chibhabha (ZIM),A,2006-2020,42,42,2,912,99,22.8,1431,63.73,0,4,4
2216,CJ Chibhabha (ZIM),N,2006-2016,17,17,0,337,64,19.82,585,57.6,0,3,2
2217,CJ Chibhabha (ZIM),T,2005-2023,109,109,2,2474,99,23.12,3913,63.22,0,16,8
2218,CJ Chibhabha (ZIM),BIS,2006-2020,20,20,0,251,39,12.55,434,57.83,0,0,2
2219,CJ Chibhabha (ZIM),SENA,2006-2015,11,11,0,285,64,25.9,484,58.88,0,1,0
2220,CJ Dala (SA),A,2018-2018,2,2,1,8,5,8,6,133.33,0,0,0
2221,CJ Dala (SA),T,2018-2018,2,2,1,8,5,8,6,133.33,0,0,0
2222,CJ Dala (SA),BIS,2018-2018,2,2,1,8,5,8,6,133.33,0,0,0
2223,CJ Drum (NZ),H,1999-1999,1,-,-,-,-,-,-,-,-,-,-
2224,CJ Drum (NZ),A,1999-1999,4,2,2,9,7*,-,22,40.9,0,0,0
2225,CJ Drum (NZ),T,1999-1999,5,2,2,9,7*,-,22,40.9,0,0,0
2226,CJ Drum (NZ),BIS,1999-1999,4,2,2,9,7*,-,22,40.9,0,0,0
2227,CJ Drum (NZ),SENA,1999-1999,1,-,-,-,-,-,-,-,-,-,-
2228,CJ Ferguson (AUS),H,2009-2011,7,6,3,163,55*,54.33,142,114.78,0,1,0
2229,CJ Ferguson (AUS),A,2009-2011,13,12,3,377,71*,41.88,446,84.52,0,4,0
2230,CJ Ferguson (AUS),N,2009-2009,10,7,3,123,41*,30.75,189,65.07,0,0,0
2231,CJ Ferguson (AUS),T,2009-2011,30,25,9,663,71*,41.43,777,85.32,0,5,0
2232,CJ Ferguson (AUS),BIS,2011-2011,2,1,0,3,3,3,6,50,0,0,0
2233,CJ Ferguson (AUS),SENA,2009-2011,23,20,7,566,71*,43.53,637,88.85,0,5,0
2234,CJ Jordan (ENG),H,2013-2016,13,9,3,108,38*,18,119,90.75,0,0,1
2235,CJ Jordan (ENG),A,2014-2022,20,14,6,76,17,9.5,91,83.51,0,0,1
2236,CJ Jordan (ENG),N,2015-2015,2,1,0,0,0,0,1,0,0,0,1
2237,CJ Jordan (ENG),T,2013-2022,35,24,9,184,38*,12.26,211,87.2,0,0,3
2238,CJ Jordan (ENG),BIS,2014-2014,5,3,0,5,4,1.66,9,55.55,0,0,1
2239,CJ Jordan (ENG),SENA,2013-2022,28,20,8,173,38*,14.41,201,86.06,0,0,2
2240,CJ McDermott (AUS),H,1985-1996,88,50,7,270,32,6.27,349,77.36,0,0,13
2241,CJ McDermott (AUS),A,1985-1995,37,19,7,127,37,10.58,106,119.81,0,0,2
2242,CJ McDermott (AUS),N,1985-1996,13,9,3,35,14,5.83,37,94.59,0,0,0
2243,CJ McDermott (AUS),T,1985-1996,138,78,17,432,37,7.08,492,87.8,0,0,15
2244,CJ McDermott (AUS),BIS,1986-1996,17,10,3,49,14,7,50,98,0,0,0
2245,CJ McDermott (AUS),SENA,1985-1996,103,59,10,358,37,7.3,417,85.85,0,0,15
2246,CJ McKay (AUS),H,2010-2014,30,13,3,81,28,8.1,133,60.9,0,0,1
2247,CJ McKay (AUS),A,2009-2013,27,16,6,77,18,7.7,142,54.22,0,0,2
2248,CJ McKay (AUS),N,2013-2013,2,2,1,32,30,32,62,51.61,0,0,0
2249,CJ McKay (AUS),T,2009-2014,59,31,10,190,30,9.04,337,56.37,0,0,3
2250,CJ McKay (AUS),BIS,2009-2013,9,3,2,36,18,36,44,81.81,0,0,0
2251,CJ McKay (AUS),SENA,2010-2014,43,22,6,142,30,8.87,266,53.38,0,0,1
2252,CJ Nevin (NZ),H,2000-2002,7,7,0,205,74,29.28,247,82.99,0,2,0
2253,CJ Nevin (NZ),A,2000-2003,18,17,0,254,68,14.94,374,67.91,0,1,1
2254,CJ Nevin (NZ),N,2001-2003,12,12,0,273,50,22.75,379,72.03,0,1,3
2255,CJ Nevin (NZ),T,2000-2003,37,36,0,732,74,20.33,1000,73.2,0,4,4
2256,CJ Nevin (NZ),BIS,2003-2003,10,10,0,125,29,12.5,236,52.96,0,0,2
2257,CJ Nevin (NZ),SENA,2000-2002,13,12,0,297,74,24.75,361,82.27,0,3,1
2258,CJ Richards (ENG),H,1986-1987,5,3,0,24,16,8,57,42.1,0,0,1
